@id,@type,name,amenity,healthcare,addr:city,addr:street,addr:postcode,phone,website,@lat,@lon
1553799893,node,Lilian Ngoyi Community Clinic,hospital,hospital,Johannesburg,Chris Hani Road,1862,,,-26.2601186,27.9325868
1571363921,node,,pharmacy,pharmacy,,,,,,-28.7438861,24.7497669
1575308435,node,,pharmacy,,,,,,,-28.7644280,24.7569333
1588809992,node,Arrie Nel Mimosa Pharmacy,pharmacy,pharmacy,Pretoria,Booysen Street,0084,,,-25.7099842,28.1850886
1589309681,node,,doctors,,,,,,,-26.1641204,28.3121182
1589309684,node,Dr Z Botes,doctors,doctor,Benoni,Aerodrome Drive,1511,,,-26.1643034,28.3124534
1592597909,node,Dis-Chem,pharmacy,pharmacy,,,,,,-26.1002093,28.0496841
1594324803,node,Clicks,pharmacy,pharmacy,,,,,,-26.1279111,27.9671550
1598939336,node,Clicks,pharmacy,pharmacy,,,,,,-25.7492610,28.2351865
1606184181,node,Leslie Williams Memorial Hospital,hospital,hospital,"Oberholzer, Carltonville",Kanaal Street,2499,,,-26.3374305,27.3867528
1612774834,node,Intercare,pharmacy,pharmacy,,,,,,-25.7847628,28.3536906
1612795782,node,Clicks,pharmacy,pharmacy,,,,,,-25.7905220,28.3280149
1612795796,node,van Heerden Pharmacy,pharmacy,pharmacy,,,,,,-25.7891935,28.3291976
1613056281,node,Clicks,pharmacy,pharmacy,,,,,,-26.1443385,27.9842468
1613185654,node,Springbok Pharmacy,pharmacy,pharmacy,,,,,,-26.2690690,28.1213650
1616607824,node,Dis-Chem,pharmacy,,,,,,,-26.3278655,28.0987845
1616618472,node,Dis-Chem,pharmacy,,,,,,,-25.9793758,28.1168246
1620286399,node,Clicks,pharmacy,pharmacy,Pretoria,,,,,-25.7485186,28.1908536
1624849170,node,Rain Natural Skincare,,pharmacy,,,,,https://shop.rainafrica.co.za/,-26.0823678,28.0602488
1625112137,node,Clicks,pharmacy,pharmacy,Pretoria,Stanza Bopape Street,0007,,https://clicks.co.za,-25.7448586,28.2045265
1625148110,node,Silvermall Pharmacy,pharmacy,pharmacy,Pretoria,President Street,0184,,,-25.7342401,28.3017600
1627253976,node,Clicks,pharmacy,pharmacy,,,,,,-30.7966749,30.4058999
1630954427,node,Clicks,pharmacy,,,,,,,-26.2933275,28.4529215
1633531587,node,Plax Pharmacy,pharmacy,pharmacy,,,,,,-33.9903836,18.5042328
1634265418,node,Clicks,pharmacy,pharmacy,,,,,,-26.0873779,27.9595791
1638846257,node,Link Pharmacy,pharmacy,pharmacy,,,,,,-26.1257269,28.0936562
1640248367,node,Clicks,pharmacy,,,,,,,-26.2722397,28.0287839
1640712352,node,,pharmacy,,,,,,,-24.5906870,27.3983151
1644311061,node,Clicks,pharmacy,,,,,,,-26.0538113,27.9714901
1654625201,node,Dischem,pharmacy,pharmacy,,,,,,-26.1297709,28.0652990
1664041159,node,"Judah Africa, Clinic",clinic,clinic,,,,,,-26.0228777,27.9644955
1670000314,node,,pharmacy,,,,,,,-30.3857160,30.6955792
1680666669,node,,pharmacy,,,,,,,-27.8348843,25.9032825
1684526397,node,Dis-chem Verdi Centre,pharmacy,pharmacy,Randburg,Vincent Road,2115,,,-26.1396035,27.9789475
1690221181,node,Clicks,pharmacy,pharmacy,,,,,,-26.1812632,28.2404254
1700227257,node,Link,pharmacy,,,,,,,-33.9868952,25.6680984
1700227312,node,Summerstrand Pharmacy,pharmacy,,,,,,,-33.9876158,25.6677229
1711239302,node,Clicks,pharmacy,pharmacy,,Malibongwe Drive,,,,-26.0940823,27.9849625
1713441718,node,Bromhof Medical Centre,,doctor,,,,,,-26.0856983,27.9474563
1729529752,node,Clicks,pharmacy,pharmacy,,,,,,-32.9832249,27.9044402
1729620333,node,Dis-Chem,pharmacy,pharmacy,Port Elizabeth,"Cnr Main Road & 16th Avenue, Walmer Park",6070,+27413982200,https://www.dischem.co.za/,-33.9798008,25.5597221
1730250053,node,Clicks,pharmacy,pharmacy,,,,,,-32.8741564,27.3854443
1748830697,node,Strubenvale Pharmacy,pharmacy,pharmacy,,,,,,-26.2577568,28.4694656
1751018420,node,Clicks,pharmacy,pharmacy,Port Elizabeth,,6001,,,-33.9711615,25.6319298
1751035291,node,Clicks,pharmacy,pharmacy,,,,,,-33.9516045,25.5265668
1751078164,node,Clicks,pharmacy,pharmacy,,,,,,-33.7669689,25.3986005
1751144103,node,Clicks,pharmacy,pharmacy,,,,,,-33.7594247,25.4076741
1806073467,node,Clicks,pharmacy,pharmacy,,,,,,-33.8913005,18.5583156
1806153630,node,Clicks,pharmacy,pharmacy,,,,,,-33.9801585,18.4644474
1812296482,node,Clicks,pharmacy,pharmacy,,,,,,-29.1161126,26.2211623
1812296514,node,Discom,pharmacy,pharmacy,Bloemfontein,,,,,-29.1160517,26.2213393
1812401324,node,LFY Clinic,clinic,,,,,,,-33.9817699,18.4637366
1812579600,node,Clicks,pharmacy,,,,,,,-27.9827864,26.7366398
1812856658,node,Discom,pharmacy,,Bloemfontein,,,,,-29.1199137,26.2236307
1814527575,node,Clicks,pharmacy,,,,,,,-28.2309348,28.3165573
1815507556,node,Clicks,pharmacy,pharmacy,Matjhabeng Local Municipality,Buiten Street,9460,,,-27.9811352,26.7415077
1817454402,node,Dischem,pharmacy,,,,,,,-29.0716096,26.2340537
1818857246,node,Medicare Healthcare Group,hospital,hospital,,,,,,-29.1039564,26.1875506
1819196946,node,Clicks,pharmacy,,,,,,,-33.8442916,18.6772987
1822576775,node,Clicks,pharmacy,,,Mortimer Street,,,,-34.0361167,23.0482693
1822617846,node,Clicks,pharmacy,pharmacy,,,,,,-34.0426211,18.3574636
1822766633,node,Clicks,pharmacy,pharmacy,,,,,,-33.9773886,18.8426977
1827497252,node,Clicks,pharmacy,,,,,,,-33.8813974,18.5089280
1827808898,node,Meadowridge Pharmacy,pharmacy,pharmacy,,,,,,-34.0401913,18.4563431
1828254901,node,Clicks,pharmacy,pharmacy,,,,,,-33.8739688,18.5790828
1828465640,node,Clicks,pharmacy,,,,,,,-33.8838616,18.6811816
1828629851,node,Clicks,pharmacy,pharmacy,,,,,,-34.1805191,22.1436327
1828975863,node,Clicks,pharmacy,pharmacy,,,,,,-33.9601839,18.4705684
1829084107,node,Clicks,pharmacy,pharmacy,,,,,,-33.9331877,18.5106082
1829177023,node,Clicks,pharmacy,,,,,,,-33.9087831,18.6824600
1829588424,node,Clicks,pharmacy,pharmacy,,,,,,-33.9341932,18.4173294
1829733524,node,Clicks,pharmacy,,,,,,,-33.8315395,18.6467395
1829741990,node,Dis-Chem,pharmacy,pharmacy,,,,,,-33.9104763,18.3946990
1831406639,node,Dischem,pharmacy,,,,,,,-26.1382019,28.0084531
1833503247,node,Clicks,pharmacy,,,,,,,-33.8151117,18.6747007
1835809909,node,Clicks,pharmacy,pharmacy,,,,,,-34.0210633,18.4432202
1852763690,node,Clicks,pharmacy,pharmacy,Pinelands,Central Square,,+27 21 531 3819,https://clicks.co.za/store/Central-Square-–-Pinelands/1522,-33.9404012,18.4976841
1861258180,node,Dis-Chem,pharmacy,,,,,,,-28.7532434,32.0511578
1862787223,node,Clicks,pharmacy,pharmacy,,,,,,-29.7540393,31.0645063
1862787429,node,Dis-Chem,pharmacy,pharmacy,,,,,,-29.7540230,31.0648335
1863000951,node,Dis-Chem,pharmacy,pharmacy,,,,,,-29.8287350,30.9611640
1869002881,node,Clicks,pharmacy,,,,,,,-29.6156532,30.3937981
1869020591,node,Link Pharmacy,pharmacy,,,,,,,-29.7509889,30.8146606
1869036651,node,Clicks,pharmacy,,,,,,,-29.9297689,31.0014974
1870155348,node,Clicks,pharmacy,pharmacy,,,,,,-31.6661021,18.5068581
1870451551,node,Clicks,pharmacy,pharmacy,,,,,,-28.5580107,29.7800176
1871785198,node,Clicks,pharmacy,pharmacy,,,,,,-29.8359617,30.9183693
1872510726,node,Clicks,pharmacy,pharmacy,,,,,,-29.8805562,30.9186256
1873955241,node,Clicks,pharmacy,,,,,,,-29.6240426,30.4092103
1873961074,node,Clicks,pharmacy,pharmacy,,,,,,-28.8892497,31.4718247
1873966443,node,Clicks,pharmacy,clinic;pharmacy,,Montclair Road,,,,-29.9237438,30.9686573
1880934456,node,Dis-Chem,pharmacy,pharmacy,Dolphin Coast,Ballito Drive,4399,,,-29.5261095,31.2036730
1881012751,node,Clicks,pharmacy,pharmacy,,,,,,-30.0987203,30.8555873
1890656553,node,,pharmacy,,,,,,,-27.7430272,29.9345416
1904552955,node,Dr Malizo Mpehle Memorial,hospital,hospital,,,,,,-31.3174190,28.7773096
1909586249,node,Clicks,pharmacy,pharmacy,,,,,,-29.8589477,31.0229852
1920527203,node,Dis-Chem | Die Boord,pharmacy,pharmacy,,,,,,-33.9441729,18.8512469
1932254352,node,Sparspot Pharmacy,pharmacy,pharmacy,,,,,,-29.8584174,31.0222202
1937252733,node,Tsolo Pharmacy,pharmacy,pharmacy,,Malizo Mpehle Avenue,5170,,,-31.3097571,28.7554249
1941080830,node,Atlas Pharmacy,pharmacy,,,,,,,-29.6025147,30.3806613
1942400355,node,Clicks,pharmacy,pharmacy,Polokwane,Grimm Street,0700,,,-23.9042916,29.4876458
1942406841,node,Clicks,pharmacy,pharmacy,,,,,,-23.9041713,29.4499278
1945802813,node,Link Pharmacy,pharmacy,pharmacy,,,,,,-23.0456816,29.9186510
1947379817,node,Link Pharmacy,pharmacy,,,,,,,-23.3099953,30.6929512
1948072998,node,Clicks,pharmacy,,,,,,,-24.1875424,29.0125697
1948870857,node,Discom,pharmacy,,,,,,,-22.9736949,30.4591168
1954446963,node,,pharmacy,pharmacy,,,,,,-34.0810226,18.8494823
1966254610,node,Clicks,pharmacy,pharmacy,,,,,,-26.7082994,27.0971871
1966542217,node,Dis-Chem,pharmacy,,,,,,,-25.7046673,27.2512789
1969572334,node,Clicks,pharmacy,,,,,,,-26.9797120,26.6700282
1976676025,node,Clicks,pharmacy,pharmacy,,,,,,-25.7077299,27.2501631
1976723850,node,Clicks,pharmacy,pharmacy,Bela-Bela,,0480,,,-24.8887669,28.2935333
1978361013,node,Clicks,pharmacy,pharmacy,,,,,,-25.4962029,28.0846564
1978993731,node,,pharmacy,,,,,,,-25.7767025,27.8582438
1983979680,node,Clicks,pharmacy,,,,,,,-25.9007368,29.2344751
1986366832,node,Clicks,pharmacy,,,,,,,-25.0436100,31.1311428
1995043431,node,Dis-Chem,pharmacy,,,,,,,-25.8872764,29.2640613
2001370380,node,Clicks,pharmacy,,,,,,,-25.4713283,30.9757906
2006642597,node,Clicks,pharmacy,,,,,,,-25.3306309,31.0160770
2008114191,node,Clicks,pharmacy,pharmacy,,,,,,-34.0886400,18.4813865
2010546830,node,Dis-Chem Mooiriver Mall,pharmacy,pharmacy,Potchefstroom,Govan Mbeki Drive,2550,+27 664 1968,https://www.dischem.co.za/,-26.7133227,27.1043102
2013663059,node,Kosmos Pharmacy,pharmacy,,,,,,,-26.5070857,29.1853898
2027955180,node,Clicks,pharmacy,,,,,,,-25.7887288,29.4522076
2058957411,node,,dentist,dentist,,,,,,-34.0218157,20.4415222
2064639228,node,Lichtenburg Pharmacy,pharmacy,,,,,,,-26.1499971,26.1578656
2084649511,node,Graskop Pharmacy,pharmacy,,,,,,,-24.9335676,30.8399551
2119095799,node,Clicks,pharmacy,,,,,,,-34.0006354,18.5225415
2123577985,node,Madadeni Provincial Hospital,hospital,hospital,,,,,,-27.7644896,30.0507578
2136993708,node,The Link,pharmacy,pharmacy,,,,,,-26.2034038,28.0391930
2180481533,node,Durbell,pharmacy,pharmacy,,,,,,-33.8586778,18.6129234
2184504750,node,Clicks,pharmacy,pharmacy,,,,+27 41 368 9341,https://clicks.co.za/store/Moffet-Retail-Park/1643,-33.9560043,25.5536295
2195352754,node,Pillbox Pharmacy,pharmacy,,,,,,,-28.7405378,31.8949767
2208086093,node,Ngwelezana Hospital,hospital,hospital,"Empangeni,KZN",Thanduyise Drive,3880,,https://www2.kznhealth.gov.za/ngwelezanahospital.htm,-28.7792407,31.8648934
2233742666,node,,doctors,doctor,,,,,,-33.9573791,22.4555306
2233742694,node,,pharmacy,,,,,,,-33.9578690,22.4648644
2233742970,node,,pharmacy,,,,,,,-33.9713365,22.4458737
2285536220,node,,pharmacy,pharmacy,,,,,,-29.0087166,29.8755238
2288061249,node,Virginia Provincial,hospital,hospital,"Virginia, Matjhabeng Local Municipality, Free State,",Kommando Avenue,,,,-28.1112111,26.8571812
2291484939,node,,doctors,,,,,+27215517848,,-33.8830061,18.5273558
2292004183,node,,dentist,dentist,,,,+27 28 3121213,,-34.4190292,19.2352613
2292906458,node,Gansbaai Pharmacy,pharmacy,,,,,,,-34.5820951,19.3518561
2294160326,node,Hermanus Pharmacy,pharmacy,pharmacy,,,,,,-34.4192828,19.2429295
2298902321,node,Cambridge Clinic (Sprigg Street Clinic),clinic,clinic,,Sprigg Street,,+27 43 726 0142,,-32.9780146,27.8895227
2305252692,node,Alphapharm Cambridge Pharmacy,pharmacy,,,,,,,-32.9803406,27.8936591
2305604143,node,Dis-Chem,pharmacy,,,,,,,-32.9936216,27.9124410
2305604159,node,Medicross East London,clinic,clinic,East London,Quartzite Drive,,,,-32.9936165,27.9065827
2306374066,node,Pefferville Clinic,clinic,clinic,East London,Rotterdam Road,5209,,,-33.0123519,27.8806727
2306374071,node,Duncan Village Community Health Clinic,clinic,clinic,"East London, Eastern Cape",Douglas Smith Highway,,+27 43 742 4762,,-33.0077351,27.8860945
2309541355,node,Clicks,pharmacy,pharmacy,East London,Bonza Bay Road,5241,,,-32.9553623,27.9315194
2309792633,node,Vincent Family Pharmacy,pharmacy,,,,,,,-32.9836297,27.9041882
2311754133,node,Clicks,pharmacy,pharmacy,,,,,,-32.9705280,27.8975905
2311895380,node,Hemingways Physiotherapist,doctors,physiotherapist,,,,,,-32.9711311,27.9010077
2322195133,node,Dr Wayne Horne,dentist,,,,,+27 12 653 1813,,-25.8605363,28.1570358
2325405934,node,Medicine Planet Pharmacy,pharmacy,pharmacy,,,,,,-26.0402348,28.0462614
2332216756,node,,pharmacy,pharmacy,,,,,,-28.2711182,29.1265432
2347136917,node,,pharmacy,,,,,,,-31.1616017,28.8680946
2348576075,node,Akeso Stepping Stones,hospital,hospital,,Van Imhoff Way,,,,-34.1412363,18.3250024
2349508991,node,,pharmacy,,,,,,,-26.4986252,28.3553009
2349535904,node,Kemp,doctors,doctor,,,,,,-28.2671273,29.1216271
2349596410,node,Makeneng Clinic,doctors,doctor,,,,,,-28.6144346,28.8216398
2349614903,node,Dr. Bux,doctors,,,,,,,-28.5530040,28.8420670
2358843757,node,Warrens,pharmacy,pharmacy,,,,,,-34.1386656,18.4309717
2363067479,node,Geneva Pharmacy,pharmacy,pharmacy,,,,,,-33.9601360,22.4884958
2363067483,node,Protea Pharmacy,pharmacy,pharmacy,,,,,,-33.9604742,22.4560539
2363956028,node,Dr Ngcobo,doctors,,,,,,,-29.1054614,31.4187410
2366077397,node,,doctors,,,,,,,-32.3333016,28.1453891
2368630290,node,Clicks Pharmacy,pharmacy,,,,2128,+27112341780,https://clicks.co.za/store/Rivonia-JHB/360,-26.0588953,28.0611505
2369015154,node,,doctors,,,,,,,-30.7423912,30.4410091
2375950210,node,Ncibidwane Provincial Clinic,clinic,clinic,,,,,,-29.1873226,29.6367223
2379192496,node,Roodeberg Pharmacy,pharmacy,,,Main Road,7646,,,-33.7439715,18.9626247
2379283728,node,Ntabamhlope Provicial CHC,clinic,,,,,,,-29.1037687,29.6883366
2379283729,node,Wembezi Provincial Clinic,clinic,clinic,Estcourt,"Old Main Rd,",3310,,,-29.0522436,29.7852233
2379283730,node,Zwelisha Provincial Clinic,clinic,,,,,,,-29.0594541,29.7366627
2379865239,node,Madiba Provincial Clinic,clinic,clinic,,,,,,-28.9794272,29.6925500
2381649790,node,Health Worx Cresta,clinic,clinic,"Cresta, Randburg",Weltevreden Road,2194,,,-26.1313433,27.9761431
2382676887,node,Pharmacy @ Spar,pharmacy,pharmacy,,,,,,-25.6283279,28.2038485
2384341712,node,Village Medical Centre,doctors,,,,,,,-30.8316855,30.3941565
2386999355,node,,doctors,doctor,Pinelands,Long Place,7405,,,-33.9365104,18.5035302
2387605742,node,,pharmacy,,,,,,,-28.2730324,29.1260318
2388505752,node,Doctors @ 339,doctors,,,Cape Road,,,,-33.9480111,25.5621560
2396505484,node,,pharmacy,pharmacy,,,,,,-31.5892831,28.7898257
2407414706,node,,dentist,dentist,Johannesburg,Bath Avenue,,+27 11 788 2701,,-26.1499974,28.0411808
2412310030,node,Mossel Bay Pharmacy,pharmacy,pharmacy,,,,,,-34.1804014,22.1431385
2416665478,node,A. White Chemist,pharmacy,pharmacy,,,,,,-33.9260486,18.4214770
2416665482,node,Church Square Medical Practice,doctors,doctor,,,,,,-33.9254069,18.4215168
2439950284,node,Endermologie Clinic,clinic,clinic,,Main Road,,+27 41 581 5496,,-33.9819809,25.5680052
2443501453,node,Delia Rayner Physiotherapist,,physiotherapist,,,,,,-33.9772959,25.6006254
2452000559,node,Medicross Mossel Bay,clinic,clinic,Mossel Bay,Melkhout Street,6506,+27 44 693 1470,,-34.1838265,22.1138485
2456767525,node,Medicine Depot,pharmacy,pharmacy,Dana Bay,Malva Road,,,,-34.1930547,22.0509966
2456767526,node,Dr Ninaber,doctors,doctor,Dana Bay,Malva Road,,+27 44 698 1274,,-34.1930400,22.0511030
2463701616,node,Clicks,pharmacy,pharmacy,,,,,,-26.1332531,28.0678421
2466048676,node,Top Pharm,pharmacy,pharmacy,,,,,,-34.0230928,20.4402176
2479617397,node,Doctor's Surgery,hospital,,,,,,,-25.8764758,28.1135768
2481653701,node,Klinipharm,pharmacy,pharmacy,Gqeberha,Cape Road,6001,,,-33.9476735,25.5580896
2500800308,node,Dr. Wessel G Pretorius,dentist,,Mossel Bay,Marsh Street,,+27 44 690 5236,,-34.1821228,22.1364720
2500800309,node,Audiologist - Lize Pretorius,,audiologist,Mossel Bay,Marsh Street,,+27 44 690 5511,,-34.1821383,22.1364868
2505576755,node,Lady Michaelis Community Health Centre,,yes,,,,,,-34.0213818,18.4653354
2505596961,node,Noyes Pharmacy,pharmacy,pharmacy,,,,,,-33.9958628,18.4686033
2505871209,node,Kenilworth Medicross,clinic,clinic,Kenilworth,Rosmead Avenue,7708,+27 86 605 5061,,-33.9901105,18.4795833
2539240367,node,Clicks,pharmacy,,,,,,,-25.6704655,31.8541115
2567036610,node,Provincial Westbourne Pharmacy,pharmacy,pharmacy,Gqeberha,Westbourne Road,,+27 41 373 7631,,-33.9600419,25.6018841
2567112844,node,Myeza Traditional Chemist,pharmacy,pharmacy,Durban,Margaret Mncadi Avenue,4001,+27 68 120 1938,,-29.8633496,31.0183807
2574772024,node,,pharmacy,,,,,,,-34.0286039,24.7705177
2574772025,node,,pharmacy,pharmacy,,,,,,-34.0295130,24.7702651
2579511230,node,Broadway Pharmacy,pharmacy,pharmacy,,,,,,-29.7845825,31.0389767
2579537633,node,Alpha Pharm Scottsville Pharmacy,pharmacy,,,,,,,-29.6162268,30.3955974
2588469235,node,Alpha,pharmacy,pharmacy,,,,,,-34.3400953,19.0326056
2598830311,node,Young's,pharmacy,,,,,,,-30.8535871,30.3775592
2598853399,node,Grosvenor,pharmacy,,,,,,,-30.7375560,30.4510204
2600233431,node,Shelly Health Centre,doctors,,,,,,,-30.8091242,30.4084493
2600249281,node,Info-Med,pharmacy,pharmacy,Durban,Doctor Pixley Kaseme Street,4057,,,-29.8588395,31.0198112
2609126158,node,Lyttelton pharmacy,pharmacy,,,,,,,-25.8292902,28.2052132
2609126162,node,Doctors rooms,doctors,,,,,+27 126645817,,-25.8201536,28.1997341
2609126163,node,Physiotherapist,,physiotherapist,,,,,,-25.8201065,28.1996861
2609126197,node,Dr Daan Zeeman & Ass,dentist,dentist,Centurion,Potgieter Road,0157,+27 12 664 5815,,-25.8258600,28.2026472
2609126199,node,Andoret van Wyk,doctors,physiotherapist,,,,+27 827111774,,-25.8279725,28.2030308
2609212687,node,Van Heerden Pharmacy,pharmacy,pharmacy,,,,+27 12 664 0291,,-25.8382871,28.1916607
2609355988,node,,pharmacy,,,,,,,-25.8148250,28.2036386
2611884034,node,Frontier Pharmacy,pharmacy,pharmacy,Makhanda,New Street,6139,,,-33.3108131,26.5212190
2614473458,node,Clicks,pharmacy,pharmacy,,,,,,-33.3099063,26.5277880
2614486171,node,Butler's Pharmacy,pharmacy,pharmacy,,,,,,-33.3117226,26.5243698
2628675261,node,,pharmacy,,,,,,,-25.0981052,30.7794003
2631039977,node,Medicross Monument,doctors,doctor,Kempton Park,Monument Road,1619,,,-26.0902698,28.2379262
2634944156,node,Clicks,pharmacy,,Kempton Park,Monument Road,1619,,,-26.0834903,28.2402146
2634944163,node,Intercare,doctors,,Kempton Park,Monument Road,1619,,,-26.0834276,28.2406920
2634944166,node,Clicks,pharmacy,pharmacy,Kempton Park,Monument Road,1619,,,-26.0798959,28.2467538
2634960911,node,Dis-Chem,pharmacy,pharmacy,Kempton Park,Kelvin Drive,1620,+27119753681,https://www.dischem.co.za/,-26.1025506,28.2227054
2657809738,node,Eshowe Mall Pharmacy,pharmacy,pharmacy,,,,,,-28.8893554,31.4721868
2662100492,node,Green Point Chiropractic Centre,,alternative,,Main Road,,,,-33.9081814,18.4006140
2666782696,node,Pharmamed,pharmacy,,,,,,,-23.6671343,27.7421483
2667033175,node,Ellisras State Hospital,hospital,hospital,,,,,,-23.6783701,27.7025022
2667058309,node,Kudu Apteek,pharmacy,,,,,,,-23.6774913,27.7395510
2668237943,node,Onverwacht Apteek,pharmacy,,,,,,,-23.6866699,27.7002593
2668247096,node,Matimba Apteek,pharmacy,,,,,,,-23.6895069,27.7002951
2668247099,node,Green Apple,dentist,,,,,,,-23.6894006,27.7041465
2668265841,node,,doctors,,,,,,,-23.6672279,27.7420106
2688093328,node,Clicks,pharmacy,pharmacy,,Regent Road,,,,-33.9216488,18.3820215
2692329550,node,Cape Town Dental Studio,dentist,dentist,,,,,,-33.9171804,18.3887434
2696432312,node,144 Main Road Health Centre,doctors,doctor,,Main Road,,+27 21 434 9741,,-33.9142120,18.3907189
2700506479,node,Family Care Pharmacy,pharmacy,pharmacy,,,,,,-33.5907679,22.2026959
2701053563,node,ga-Hlahla,pharmacy,,,,,,,-24.1479968,28.9796021
2705655940,node,,dentist,,,,,,,-33.8314886,18.6441064
2726786838,node,Acts Clinic HIV/ AIDS specialist,doctors,,,,,,,-25.2266133,31.0755924
2752542319,node,Brug RingPharm Pharmacy,pharmacy,pharmacy,Pretoria,15th Avenue,0084,,,-25.7227883,28.2147064
2796764039,node,Spar Pharmacy,pharmacy,,,,,,,-32.7712489,18.1557856
2815901230,node,Ashers Pharmacy,pharmacy,,Plumstead,Main Road,,,,-34.0213971,18.4675090
2819969534,node,Dr S. Ngcobo,doctors,doctor,,,,,,-29.1552197,31.4105783
2830643010,node,Mandini Pharmacy,pharmacy,pharmacy,,Long Road,4490,,,-29.1551093,31.4107164
2833199744,node,Smilelab Dental Centre,dentist,dentist,Pretoria,W.F. Nkomo Street,0183,+27 12 755 5555,www.smilelab.co.za,-25.7476699,28.1607929
2873542292,node,Medicross Carlswald Medical Centre,clinic,clinic,Carlswald,5th Road,1683,+27 11 318 0634,,-25.9819765,28.1189816
2904718624,node,Clicks,pharmacy,pharmacy,,,,,,-32.2488668,24.5363450
2904718637,node,The Midland Good Health Pharmacy,pharmacy,pharmacy,,,,,,-32.2491868,24.5338166
2906420753,node,Orlando Clinic,hospital,hospital,"Soweto, Gauteng",Rathebe Street,,+27 11 935 5186,,-26.2370442,27.9191842
2914698963,node,Dr Jack Laubscher,dentist,dentist,,,,,,-32.2500699,24.5345881
2917999017,node,Alexandria Pharmacy,pharmacy,,,,,,,-33.6532288,26.4109460
2918332514,node,Randfontein Hospital,hospital,hospital,,,,,,-26.1805436,27.7119095
2929700391,node,Queen street surgery,doctors,,,Queen Street,,,,-34.0373269,23.0505917
2964700686,node,Barney Molokoane Clinic,clinic,,,,,,,-26.4925212,27.8791276
3058000130,node,Clicks Pharmacy,pharmacy,,,,,,,-25.9876841,28.1129151
3058011432,node,Clicks,pharmacy,pharmacy,,,,,,-25.9738657,28.0802833
3071850290,node,Fairland's Scout Hall,clinic,clinic,,,,,,-26.1365689,27.9523833
3071892811,node,Berario Clinic,clinic,clinic,"Randburg, Johannesburg",Dolores Avenue,2195,,,-26.1361033,27.9521119
