FacilityId,FacilityName,Province,District,SubDistrict,facility_type,ownership,latitude,longitude,address,ideal_clinic_score,ideal_clinic_category,email,contact_person,hprs_status,wbot_teams,momconnect,medicine_stock_mgmt,ccmdd_linked,registered_patients
454533,Barney Molokoane Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg G Health sub-District,Clinic,Gov Province,-26.4923,27.879,4424 Vulindlela Street Extension 1Orange Farm,62,Not achieved,,,Yes,,,,Yes,
171333,Bedfordview Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 2 Health sub-District,Clinic,Gov Municipality,-26.1793,28.13449,3 Skeen Boulevard Bedfordview,87,Gold,ngobeni.d@ekurhuleni.gov.za,,Yes,,,,Yes,
146451,Bekkersdal East Clinic,Gauteng Province,West Rand District Municipality,Rand West City Local Municipality,Clinic,Gov Province,-26.283541,27.703861,1298 Kgomoetlhaba Street Bekkersdal,84,Silver,NONE,,Yes,,,,Yes,
173124,Bekkersdal West CHC,Gauteng Province,West Rand District Municipality,Rand West City Local Municipality,Community Health Centre,Gov Province,-26.28636,27.697473,3540 Khomo & Hlaba street Bekkersdal,84,Gold,lalakhal@gmail.com,,Yes,,,,Yes,
775533,Bellavista Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg F Health sub-District,Clinic,Gov Municipality,-26.2557,28.0293,"Cnr Alex Du Toit Street and Zietman Streets, Bell",71,Not achieved,,,No,,,,Yes,
271924,Berario Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg B Health sub-District,Clinic,Gov Municipality,-26.1356,27.95284,c/o Hoover and Dolores Street Berario,79,Silver,NONE,,No,,,,Yes,
892624,Bertha Gxowa Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni South 1 Health sub-District,Clinic,Gov Province,-26.220716,28.164393,"Cnr Angus and Joubert Streets, Germiston",92,Platinum,,,Yes,,,,No,
981351,Beverly Hills Clinic,Gauteng Province,Sedibeng District Municipality,Emfuleni Local Municipality,Clinic,Gov Municipality,-26.5425,27.8238,1971 Hollywood Street Evaton,70,Not achieved,,,Yes,,,,Yes,
652460,Bezvalley Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg F Health sub-District,Clinic,Gov Municipality,-26.1866,28.08827,Cnr 6th and 4th Avenue Bassonia,65,Not achieved,,,No,,,,Yes,
211160,Birchleigh Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 1 Health sub-District,Clinic,Gov Municipality,-26.0674,28.22855,Houtkapper Street Kempton Park,88,Gold,Sonjan@ekurhuleni.goc.za,,Yes,,,,No,
122442,Birchleigh North Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 1 Health sub-District,Clinic,Gov Municipality,-26.0523,28.23019,Mooifontein Road Birchleigh North Kempton Park,89,Gold,Thelma.Nekhumbe@ekurhuleni.gov.za,,No,,,,Yes,
504324,Blybank Clinic,Gauteng Province,West Rand District Municipality,Merafong City Local Municipality,Clinic,Gov Province,-26.338854,27.475324,40 Boxer Street Blybank,87,Gold,,,Yes,,,,No,
527215,Blyvooruitsig Clinic,Gauteng Province,West Rand District Municipality,Merafong City Local Municipality,Clinic,Gov Province,-26.396284,27.376846,15-19th Avenue Carltonville,84,Gold,,,Yes,,,,No,
791242,Boekenhout Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 1 Health sub-District,Clinic,Gov Province,-25.50583,28.06483,"705 Block A, Mabopane",85,Gold,,,Yes,,,,Yes,
699751,Boikhutsong Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 1 Health sub-District,Clinic,Gov Province,-25.44835,28.1125,"1266 Block T, Soshanguve Block T",88,Gold,NONE,,Yes,,,,Yes,
627415,Boipatong CHC,Gauteng Province,Sedibeng District Municipality,Emfuleni Local Municipality,Community Health Centre,Gov Municipality,-26.6722,27.8479,1990 Lekoa Street Boipatong Boipatong,82,Silver,,,Yes,,,,Yes,
315424,Boitumelo Clinic,Gauteng Province,Sedibeng District Municipality,Emfuleni Local Municipality,Clinic,Gov Province,-26.5624,27.8243,2001 Mandela Drive Boitumelo,89,Silver,,,Yes,,,,Yes,
707560,Boksburg Civic Centre Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 2 Health sub-District,Clinic,Gov Municipality,-26.2218,28.2521,Corner of Commissioner and Trichardt Boksburg,84,Silver,malatsir@ekurhuleni.gov.za,,Yes,,,,Yes,
676551,Boksburg North Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 2 Health sub-District,Clinic,Gov Municipality,-26.2092,28.25315,Cason Road Boksburg North Boksburg,87,Gold,Deidre.vTonder@ekurhuleni.gov.za,,Yes,,,,Yes,
661160,Bonaero Park Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 1 Health sub-District,Clinic,Gov Municipality,-26.1212,28.25633,Corner of Botha And Aldergrove Road Bonaero Park,88,Gold,Boniwe.Ndhlovu@ekurhuleni.gov.za,,No,,,,No,
625451,Bophelong Clinic (Johannesburg A),Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg A Health sub-District,Clinic,Gov Municipality,-26.0046,28.19053,3699 Ivory ParkExt 2 Halfway House,79,Silver,mphoran@joburg.org.za,,Yes,,,,Yes,
314142,Bophelong Clinic (Johannesburg C),Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg C Health sub-District,Clinic,Gov Municipality,-26.235369,27.813086,66 MASOPHA STREET SAULSVILLE 0125 SAULSVILLE,75,Not achieved,NONE,,No,,,,Yes,
383515,Badplaas CHC,Mpumalanga Province,Gert Sibande District Municipality,Chief Albert Luthuli Local Municipality,Community Health Centre,Gov Province,-25.95409,30.57177,1-3 Robertson Street Badplaas Badplaas,79,Silver,,,Yes,,,,Yes,
540633,Balfour Clinic,Mpumalanga Province,Gert Sibande District Municipality,Dipaleseng Local Municipality,Clinic,Gov Province,-26.63428,28.57869,99 Sifiso Street Balfour Balfour,68,Not achieved,hanniesynman@hotmail.com,,Yes,,,,Yes,
340624,Barberton Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.7918,31.0538,General Street Barberton,85,Silver,,,Yes,,,,Yes,
404742,Barberton Gateway Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.7814,31.04189,"1 Hospital Road, Barberton, 1300",74,Not achieved,,Thembani E. Mokoena,Yes,,,,Yes,
978115,Beatty Clinic,Mpumalanga Province,Nkangala District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-25.8782,29.2141,BEATTY AVENUE WITBANK,75,Silver,KUPA@LIVE.CO.ZA,,Yes,,,,Yes,
293242,Belfast Clinic (Bushbuckridge),Mpumalanga Province,Ehlanzeni District Municipality,Bushbuckridge Local Municipality,Clinic,Gov Province,-24.9579,31.3676,Brooklyn Trust,55,Not achieved,NONE,M.E Inama,Yes,,,,Yes,
442824,Belfast Gateway Clinic,Mpumalanga Province,Nkangala District Municipality,Emakhazeni Local Municipality,Clinic,Gov Province,-25.6968,30.0437,25 Scheepels Street Belfast Belfast,74,Silver,Martinras@telkomsa.net,,Yes,,,,Yes,
665024,Belfast Wellness Clinic,Mpumalanga Province,Nkangala District Municipality,Emakhazeni Local Municipality,Clinic,,,,,,,,,No,,,,No,
563951,Bethal Town Clinic,Mpumalanga Province,Gert Sibande District Municipality,Govan Mbeki Local Municipality,Clinic,Gov Province,-26.457,29.4656,Chris Hani Street Bethal Bethal,84,Silver,NONE,,Yes,,,,Yes,
434315,Betty'sgoed Clinic,Mpumalanga Province,Gert Sibande District Municipality,Chief Albert Luthuli Local Municipality,Clinic,Gov Province,-26.2529,30.9218,E155 Betty'sgoed Elukwatini,89,Gold,,,Yes,,,,Yes,
778415,Bhuga CHC,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Community Health Centre,Gov Province,-25.3333,31.1641,Matangaleni,60,Not achieved,NONE,,Yes,,,,Yes,
324215,Bloedfontein Clinic,Mpumalanga Province,Nkangala District Municipality,Dr JS Moroka Local Municipality,Clinic,Gov Province,-25.0554,28.9245,K05 Senotlelo Village Marble Hall,66,Not achieved,,,Yes,,,,Yes,
745760,Boekenhouthoek Clinic,Mpumalanga Province,Nkangala District Municipality,Thembisile Hani Local Municipality,Clinic,Gov Province,-25.2999,29.008,"628 Belfast, Themmbisile Hani",55,Not achieved,,M. Ramaila,Yes,,,,Yes,
285242,Boschfontein Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.7447,31.6199,124 Buffelspruit,66,Not achieved,,C.K Shabangu,Yes,,,,Yes,
415115,Botleng Clinic,Mpumalanga Province,Nkangala District Municipality,Victor Khanye Local Municipality,Clinic,Gov Province,-26.13,28.6944,147 TAU STREET BOTLENG LOCATION DELMAS,0,0,NONE,,Yes,,,,Yes,
652224,Botleng Extension 3 Clinic,Mpumalanga Province,Nkangala District Municipality,Victor Khanye Local Municipality,Clinic,Gov Province,-26.1048,28.6945,3315 NKOSI AVENUE DELMAS,72,Silver,delimth@gmail.com,,Yes,,,,Yes,
332360,Boulders Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.538243,31.33008,Surbub,72,Not achieved,None,Mashoto Chriselda Mboweni,Yes,,,,Yes,
685042,Bourkes Luck Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Thaba Chweu Local Municipality,Clinic,Gov Province,-24.6804,30.8107,Graskop,81,Not achieved,,EN Ndukuya,Yes,,,,No,
628706,Breyten Clinic,Mpumalanga Province,Gert Sibande District Municipality,Msukaligwa Local Municipality,Clinic,Gov Province,-26.30214,29.98767,2 Breytenbach Street Breyten Breyten,85,Gold,elsa55@in.com,,Yes,,,,Yes,
887715,Brondal Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Thaba Chweu Local Municipality,Clinic,Gov Province,-25.3538,30.8404,Brondal Lydenburg,80,Not achieved,NONE,,Yes,,,,Yes,
270233,Brooklyn Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Bushbuckridge Local Municipality,Clinic,Gov Province,-24.6,30.9928,Brooklyn Trust Mkhuhlu,60,Not achieved,NONE,,Yes,,,,Yes,
515324,Buffelshoek Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Bushbuckridge Local Municipality,Clinic,Gov Province,-24.6337,31.1289,Acdrhoek,61,Not achieved,NONE,Joyce Chilwane,Yes,,,,Yes,
437260,Bacclesfarm Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.03991,26.45647,Botlotwa Village Queestown,81,Silver,NONE,Mrs Ralolo,Yes,,,,Yes,
278260,Badi Clinic,Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-32.2871,28.6622,Lowwer Gwadu Location Willowvale,69,Not achieved,NONE,,Yes,,,,Yes,
395415,Bala Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Ingquza Hill Local Municipality,Clinic,Gov Province,-30.99031,29.53658,BALA A/A FLAGSTAFF,72,Not achieved,,N.P. GUMEDE,Yes,,,,Yes,
749615,Baleni Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Mbizana Local Municipality,Clinic,Gov Province,-31.1592,29.9717,BALENI A/A BIZANA,80,Silver,NONE,MRS NDABAHKULU,No,,,,Yes,
427351,Balfour Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.5458,26.6821,Balfour,46,Not achieved,NONE,S/r Kadenipe,Yes,,,,Yes,
485351,Bambisana Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Port St Johns Local Municipality,Clinic,Gov Province,-31.4508,29.4546,LUSIKISIKI,70,Not achieved,,0,Yes,,,,Yes,
557515,Banzi Clinic,Eastern Cape Province,Chris Hani District Municipality,Intsika Yethu Local Municipality,Clinic,Gov Province,-32.1262,27.51987,Banzi Village Cofimvaba,66,Not achieved,NONE,,Yes,,,,Yes,
308460,Baroda Clinic,Eastern Cape Province,Chris Hani District Municipality,Inxuba Yethemba Local Municipality,Clinic,Gov Province,-32.00205,25.51021,Baroda Clinic,64,Not achieved,NONE,,Yes,,,,Yes,
353542,Baviaans Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Dr Beyers Naud̩ Local Municipality,Clinic,Gov Province,-33.3341,24.34315,Corner Phillpott and Sarel Cilliers street Steytle,72,Not achieved,NONE,,Yes,,,,Yes,
373624,Baziya CHC,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Community Health Centre,Gov Province,-31.6151,28.38365,BAZIYA MISSION MTHATHA,78,Silver,,,Yes,,,,Yes,
254324,Beacon Bay Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.96779,27.93832,Major Square Road Beacon Bay Eas London,65,Not achieved,,,Yes,,,,Yes,
297033,Beatrice Ngwentle Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Blue Crane Route Local Municipality,Clinic,Gov Province,-32.7262,25.5962,Mayila Street Somerset East,60,Not achieved,NONE,,Yes,,,,Yes,
536833,Bedford Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.6829,26.0883,Cole Street Bedford,44,Not achieved,NONE,,Yes,,,,Yes,
581106,Beestekraal Clinic,Eastern Cape Province,Chris Hani District Municipality,Sakhisizwe Local Municipality,Clinic,Gov Province,-31.51964,27.8097,Ekuphumleni Village Cala,83,Not achieved,NONE,,Yes,,,,Yes,
660533,Bengu Clinic (Emalahleni),Eastern Cape Province,Chris Hani District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-31.79271,27.33537,Bengu Lady Frere,82,Silver,NONE,,Yes,,,,Yes,
867142,Bensonvale Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.58224,27.35662,BENSONVALE CLINIC STERKSPRUIT,85,Not achieved,NONE,C.F. MPUNZI,Yes,,,,Yes,
675842,Bergsig Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Sundays River Valley Local Municipality,Clinic,Gov Province,-33.38749,25.45042,HIV Tarentaal en Arendstraat Kirkwood,40,Not achieved,erikad@srvm.gov.za,,Yes,,,,Yes,
441042,Berlin Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.88396,27.57783,8 Legian Street Berlin,52,Not achieved,None,,Yes,,,,Yes,
644842,Bethania Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-30.6892,28.50994,MAKGAASENG LOCATION MT FLETCHER,52,Not achieved,NONE,,No,,,,Yes,
434833,Bezuidenhoutville Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.688,26.2981,1 Goliath Meyer Road Adelaide,66,Not achieved,NONE,,Yes,,,,Yes,
735042,Bhele Clinic,Eastern Cape Province,Amathole District Municipality,Ngqushwa Local Municipality,Clinic,Gov Province,-33.203,27.1827,Bhele Clinic Feni Location Peddie Peddie,82,Not achieved,,,Yes,,,,No,
456342,Bhisho Gateway Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.8279,27.45465,Komga Road Bhisho,84,Gold,,,Yes,,,,Yes,
554333,Bhongweni Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Blue Crane Route Local Municipality,Clinic,Gov Province,-32.74608,25.7977,Auriet Cookhouse,56,Not achieved,NONE,,Yes,,,,Yes,
878515,Bilatye Clinic,Eastern Cape Province,Chris Hani District Municipality,Intsika Yethu Local Municipality,Clinic,Gov Province,-31.94644,27.36514,n/a Cofimvaba,62,Not achieved,NONE,Ms Magwaqa,Yes,,,,Yes,
744042,Bityi Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.79429,28.52341,BOKISIWI LOC MTHATHA,73,Not achieved,NONE,,Yes,,,,Yes,
491415,Bluegums Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.5473,27.23263,BLUEGUMS CLINIC STERKSPRUIT,80,Not achieved,NONE,,Yes,,,,No,
924951,Bodweni Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Ingquza Hill Local Municipality,Clinic,Gov Province,-31.18501,29.55156,BODWENI LOCATION UNDER LUSIKISIKI NEAR FLAGSTAFF L,85,Not achieved,NONE,,Yes,,,,Yes,
883215,Bokleni Clinic,Eastern Cape Province,Chris Hani District Municipality,Engcobo Local Municipality,Clinic,Gov Province,-31.59469,28.19491,BOKLENI CLINIC NGCOBO,27,Not achieved,NONE,,Yes,,,,Yes,
673424,Bolotwa Clinic (Confimvaba),Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-31.986534,27.200615,Bolotwa Village Bolotwa village,54,Not achieved,NONE,,Yes,,,,No,
755633,Bolotwa Clinic (Idutywa),Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-31.9161,28.2929,Bolotwa Village Idutywa,65,Not achieved,NONE,,Yes,,,,Yes,
768115,Bomvana Clinic,Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-32.1064,28.8127,Ntlonyana Location Ellliotdale,32,Not achieved,NONE,,Yes,,,,Yes,
691624,Bomvini Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Port St Johns Local Municipality,Clinic,Gov Province,-31.4018,29.472362,BOMVINI A/A LUSIKISIKI,86,Silver,NONE,N.P. MTSHONISWA,Yes,,,,Yes,
862242,Boomplaas Clinic,Eastern Cape Province,Chris Hani District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-31.51293,27.17072,Lady Frere 5410 Qhoboshane Village Lady Frere,60,Not achieved,NONE,,Yes,,,,Yes,
266133,Booysens Park Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela C Health sub-District,Clinic,Gov Province,-33.862065,25.459035,OFF Anburn and Dunbar Road Boyesen Park,68,Not achieved,booysenparkclinicschn@mandelametro.gov.za,,Yes,,,,Yes,
470233,Braelyn Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-33.00001,27.87932,Versuvius Street Braelyn Hall Braelyn,40,Not achieved,,,Yes,,,,Yes,
386615,Braelyn Extension Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-33.00407,27.86092,Guzana Street Braelyn Ext 10 Braelyn Ext 10,69,Not achieved,,,Yes,,,,Yes,
313760,Breidbach Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.88819,27.44363,Protea Drive East London,63,Not achieved,NONE,,Yes,,,,Yes,
544806,Brug Straat Clinic (Jansenville),Eastern Cape Province,Sarah Baartman District Municipality,Dr Beyers Naud̩ Local Municipality,Clinic,Gov Province,-32.94758,24.66725,3 Brug Street Jansenville,56,Not achieved,NONE,,Yes,,,,Yes,
875506,Buchele Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Port St Johns Local Municipality,Clinic,Gov Province,-31.49563,29.62175,LIBODE,71,Not achieved,NONE,M. MKALALI,Yes,,,,Yes,
816424,Bulembu Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.87358,27.2677,Bulumbu Location Bhisho/Location,54,Not achieved,,,Yes,,,,Yes,
833160,Buntingville Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Nyandeni Local Municipality,Clinic,Gov Province,-31.63386,28.86661,NGQELENI,71,Not achieved,NONE,F.E. SOGEXE,Yes,,,,Yes,
636715,Burgersdorp Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Walter Sisulu Local Municipality,Clinic,Gov Province,-30.99475,26.33228,1 JAN GREYLING STREET BURGERSDORP,71,Not achieved,NONE,,Yes,,,,Yes,
455242,Burnshill Clinic,Eastern Cape Province,Amathole District Municipality,Amahlathi Local Municipality,Clinic,Gov Province,-32.7686,27.055,Upper Cxulu Location Keiskammahoek,86,Gold,NONE,Yvonne. N. Ntshingwa,Yes,,,,Yes,
246551,Butterworth Gateway Clinic,Eastern Cape Province,Amathole District Municipality,Mnquma Local Municipality,Clinic,Gov Province,-32.3329,28.1395,"Fennel Street, Butterworth, 4960, South Africa",72,Not achieved,NONE,,Yes,,,,Yes,
